#    Energy_eV   Re_FT_dcf   Re_FT_dcf1   Re_FT_dcf2
2.649593109855725714e+00 2.707624086948667297e-01 -1.687504164796825915e-04 2.709311591113477413e-01
2.650704467935299125e+00 2.732619743187296169e-01 -1.706524910531422186e-04 2.734326268097881374e-01
2.651815826014872535e+00 2.757818035491238495e-01 -1.727998879038577346e-04 2.759546034370268797e-01
2.652927184094445501e+00 2.783221358601469242e-01 -1.753244003751906603e-04 2.784974602605200245e-01
2.654038542174018911e+00 2.808833735196903381e-01 -1.783029676833743234e-04 2.810616764873690721e-01
2.655149900253591877e+00 2.834660271302427703e-01 -1.817448901034429513e-04 2.836477720203431363e-01
2.656261258333165287e+00 2.860706463767999641e-01 -1.855901130183578731e-04 2.862562364898120215e-01
2.657372616412738697e+00 2.886977482599581424e-01 -1.897188935898213213e-04 2.888874671535482941e-01
2.658483974492311663e+00 2.913477550472969302e-01 -1.939712922689385466e-04 2.915417263395614356e-01
2.659595332571885073e+00 2.940209520868972137e-01 -1.981733118444123007e-04 2.942191253987428423e-01
2.660706690651458040e+00 2.967174718931131494e-01 -2.021654062669138820e-04 2.969196372993813116e-01
2.661818048731031450e+00 2.994373062060855517e-01 -2.058286822937654807e-04 2.996431348883819012e-01
2.662929406810604860e+00 3.021803428618724530e-01 -2.091044861671404766e-04 3.023894473480425171e-01
2.664040764890177826e+00 3.049464201186646295e-01 -2.120041458862378892e-04 3.051584242645519751e-01
